      1.92	  0.146612	  0.146607
      1.93	  0.145153	  0.145148
      1.94	  0.143709	  0.143704
      1.95	  0.142279	  0.142274
      1.96	  0.140863	  0.140858
      1.97	  0.139461	  0.139457
      1.98	  0.138074	  0.138069
      1.99	    0.1367	  0.136695
         2	   0.13534	  0.135335
      2.01	  0.133993	  0.133989
      2.02	   0.13266	  0.132655
      2.03	   0.13134	  0.131336
      2.04	  0.130033	  0.130029
      2.05	  0.128739	  0.128735
      2.06	  0.127458	  0.127454
      2.07	   0.12619	  0.126186
      2.08	  0.124935	   0.12493
      2.09	  0.123691	  0.123687
       2.1	  0.122461	  0.122456
      2.11	  0.121242	  0.121238
      2.12	  0.120036	  0.120032
      2.13	  0.118842	  0.118837
      2.14	  0.117659	  0.117655
      2.15	  0.116488	  0.116484
      2.16	  0.115329	  0.115325
      2.17	  0.114182	  0.114178
      2.18	  0.113046	  0.113042
      2.19	  0.111921	  0.111917
       2.2	  0.110807	  0.110803
      2.21	  0.109705	  0.109701
      2.22	  0.108613	  0.108609
      2.23	  0.107532	  0.107528
      2.24	  0.106462	  0.106459
      2.25	  0.105403	  0.105399
      2.26	  0.104354	   0.10435
      2.27	  0.103316	  0.103312
      2.28	  0.102288	  0.102284
      2.29	   0.10127	  0.101266
       2.3	  0.100263	  0.100259
      2.31	 0.0992651	 0.0992613
      2.32	 0.0982774	 0.0982736
      2.33	 0.0972995	 0.0972957
      2.34	 0.0963314	 0.0963276
      2.35	 0.0953729	 0.0953692
      2.36	 0.0944239	 0.0944202
      2.37	 0.0934844	 0.0934807
      2.38	 0.0925542	 0.0925506
      2.39	 0.0916333	 0.0916297
       2.4	 0.0907216	  0.090718
      2.41	 0.0898189	 0.0898153
      2.42	 0.0889252	 0.0889216
      2.43	 0.0880404	 0.0880368
      2.44	 0.0871644	 0.0871609
      2.45	 0.0862971	 0.0862936
      2.46	 0.0854384	  0.085435
      2.47	 0.0845883	 0.0845849
      2.48	 0.0837467	 0.0837432
      2.49	 0.0829134	   0.08291
       2.5	 0.0820884	  0.082085
      2.51	 0.0812716	 0.0812682
      2.52	  0.080463	 0.0804596
      2.53	 0.0796624	  0.079659
      2.54	 0.0788697	 0.0788664
      2.55	  0.078085	 0.0780817
      2.56	  0.077308	 0.0773047
      2.57	 0.0765388	 0.0765355
      2.58	 0.0757773	  0.075774
      2.59	 0.0750233	   0.07502
       2.6	 0.0742768	 0.0742736
      2.61	 0.0735378	 0.0735345
      2.62	  0.072806	 0.0728029
      2.63	 0.0720816	 0.0720785
      2.64	 0.0713644	 0.0713613
      2.65	 0.0706543	 0.0706512
      2.66	 0.0699513	 0.0699482
      2.67	 0.0692553	 0.0692522
      2.68	 0.0685662	 0.0685632
      2.69	  0.067884	 0.0678809
       2.7	 0.0672085	 0.0672055
      2.71	 0.0665398	 0.0665368
      2.72	 0.0658777	 0.0658748
      2.73	 0.0652223	 0.0652193
      2.74	 0.0645733	 0.0645703
      2.75	 0.0639308	 0.0639279
      2.76	 0.0632947	 0.0632918
      2.77	 0.0626649	  0.062662
      2.78	 0.0620414	 0.0620385
      2.79	 0.0614241	 0.0614212
       2.8	 0.0608129	 0.0608101
      2.81	 0.0602078	  0.060205
      2.82	 0.0596087	 0.0596059
      2.83	 0.0590156	 0.0590129
      2.84	 0.0584284	 0.0584257
      2.85	 0.0578471	 0.0578443
      2.86	 0.0572715	 0.0572688
      2.87	 0.0567016	 0.0566989
      2.88	 0.0561374	 0.0561348
      2.89	 0.0555789	 0.0555762
       2.9	 0.0550259	 0.0550232
      2.91	 0.0544784	 0.0544757
      2.92	 0.0539363	 0.0539337
      2.93	 0.0533997	  0.053397
      2.94	 0.0528683	 0.0528657
      2.95	 0.0523423	 0.0523397
      2.96	 0.0518215	 0.0518189
      2.97	 0.0513059	 0.0513033
      2.98	 0.0507953	 0.0507928
      2.99	   0.05029	 0.0502874
         3	 0.0497895	 0.0497871
      3.01	 0.0492942	 0.0492917
      3.02	 0.0488037	 0.0488012
      3.03	 0.0483181	 0.0483156
      3.04	 0.0478373	 0.0478349
      3.05	 0.0473613	 0.0473589
      3.06	 0.0468901	 0.0468877
      3.07	 0.0464235	 0.0464212
      3.08	 0.0459616	 0.0459593
      3.09	 0.0455043	  0.045502
       3.1	 0.0450515	 0.0450492
      3.11	 0.0446033	  0.044601
      3.12	 0.0441595	 0.0441572
      3.13	 0.0437201	 0.0437178
      3.14	  0.043285	 0.0432828
      3.15	 0.0428544	 0.0428521
      3.16	  0.042428	 0.0424257
      3.17	 0.0420058	 0.0420036
      3.18	 0.0415878	 0.0415857
      3.19	 0.0411741	 0.0411719
       3.2	 0.0407644	 0.0407622
      3.21	 0.0403588	 0.0403566
      3.22	 0.0399572	 0.0399551
      3.23	 0.0395596	 0.0395575
      3.24	  0.039166	 0.0391639
      3.25	 0.0387763	 0.0387742
      3.26	 0.0383905	 0.0383884
      3.27	 0.0380085	 0.0380064
      3.28	 0.0376303	 0.0376283
      3.29	 0.0372559	 0.0372538
       3.3	 0.0368852	 0.0368832
      3.31	 0.0365182	 0.0365162
      3.32	 0.0361548	 0.0361528
      3.33	 0.0357951	 0.0357931
      3.34	 0.0354389	  0.035437
      3.35	 0.0350863	 0.0350844
      3.36	 0.0347372	 0.0347353
      3.37	 0.0343916	 0.0343896
      3.38	 0.0340494	 0.0340475
      3.39	 0.0337106	 0.0337087
       3.4	 0.0333751	 0.0333733
      3.41	 0.0330431	 0.0330412
      3.42	 0.0327143	 0.0327124
      3.43	 0.0323888	 0.0323869
      3.44	 0.0320665	 0.0320647
      3.45	 0.0317475	 0.0317456
      3.46	 0.0314316	 0.0314298
      3.47	 0.0311189	  0.031117
      3.48	 0.0308092	 0.0308074
      3.49	 0.0305027	 0.0305009
       3.5	 0.0301991	 0.0301974
      3.51	 0.0298987	 0.0298969
      3.52	 0.0296012	 0.0295994
      3.53	 0.0293067	 0.0293049
      3.54	  0.029015	 0.0290133
      3.55	 0.0287264	 0.0287246
      3.56	 0.0284405	 0.0284388
      3.57	 0.0281576	 0.0281559
      3.58	 0.0278773	 0.0278757
      3.59	    0.0276	 0.0275983
       3.6	 0.0273253	 0.0273237
      3.61	 0.0270535	 0.0270518
      3.62	 0.0267843	 0.0267827
      3.63	 0.0265178	 0.0265162
      3.64	 0.0262539	 0.0262523
      3.65	 0.0259927	 0.0259911
      3.66	 0.0257341	 0.0257325
      3.67	 0.0254781	 0.0254765
      3.68	 0.0252245	  0.025223
      3.69	 0.0249736	  0.024972
       3.7	  0.024725	 0.0247235
      3.71	 0.0244791	 0.0244775
      3.72	 0.0242354	  0.024234
      3.73	 0.0239944	 0.0239928
      3.74	 0.0237556	 0.0237541
      3.75	 0.0235192	 0.0235177
      3.76	 0.0232852	 0.0232837
      3.77	 0.0230535	 0.0230521
      3.78	 0.0228241	 0.0228227
      3.79	 0.0225971	 0.0225956
       3.8	 0.0223722	 0.0223708
      3.81	 0.0221496	 0.0221482
      3.82	 0.0219292	 0.0219278
      3.83	  0.021711	 0.0217096
      3.84	 0.0214949	 0.0214936
      3.85	 0.0212811	 0.0212797
      3.86	 0.0210693	  0.021068
      3.87	 0.0208597	 0.0208584
      3.88	 0.0206521	 0.0206508
      3.89	 0.0204467	 0.0204453
       3.9	 0.0202432	 0.0202419
      3.91	 0.0200418	 0.0200405
      3.92	 0.0198424	 0.0198411
      3.93	  0.019645	 0.0196437
      3.94	 0.0194495	 0.0194482
      3.95	  0.019256	 0.0192547
      3.96	 0.0190643	 0.0190631
      3.97	 0.0188747	 0.0188734
      3.98	 0.0186868	 0.0186856
      3.99	  0.018501	 0.0184997
         4	 0.0183168	 0.0183156
      4.01	 0.0181346	 0.0181334
      4.02	 0.0179541	  0.017953
      4.03	 0.0177756	 0.0177743
      4.04	 0.0175986	 0.0175975
      4.05	 0.0174236	 0.0174224
      4.06	 0.0172502	  0.017249
      4.07	 0.0170786	 0.0170774
      4.08	 0.0169086	 0.0169075
      4.09	 0.0167404	 0.0167392
       4.1	 0.0165738	 0.0165727
      4.11	 0.0164089	 0.0164078
      4.12	 0.0162456	 0.0162445
      4.13	  0.016084	 0.0160829
      4.14	 0.0159239	 0.0159229
      4.15	 0.0157655	 0.0157644
      4.16	 0.0156086	 0.0156076
      4.17	 0.0154534	 0.0154523
      4.18	 0.0152995	 0.0152985
      4.19	 0.0151474	 0.0151463
       4.2	 0.0149966	 0.0149956
      4.21	 0.0148475	 0.0148464
      4.22	 0.0146996	 0.0146986
      4.23	 0.0145535	 0.0145524
      4.24	 0.0144086	 0.0144076
      4.25	 0.0142653	 0.0142642
      4.26	 0.0141233	 0.0141223
      4.27	 0.0139828	 0.0139818
      4.28	 0.0138436	 0.0138427
      4.29	  0.013706	 0.0137049
       4.3	 0.0135695	 0.0135686
      4.31	 0.0134346	 0.0134335
      4.32	 0.0133008	 0.0132999
      4.33	 0.0131685	 0.0131675
      4.34	 0.0130374	 0.0130365
      4.35	 0.0129078	 0.0129068
      4.36	 0.0127793	 0.0127784
      4.37	 0.0126522	 0.0126512
      4.38	 0.0125262	 0.0125254
      4.39	 0.0124017	 0.0124007
       4.4	 0.0122782	 0.0122773
      4.41	 0.0121561	 0.0121552
      4.42	 0.0120351	 0.0120342
      4.43	 0.0119154	 0.0119145
      4.44	 0.0117968	 0.0117959
      4.45	 0.0116795	 0.0116786
      4.46	 0.0115632	 0.0115624
      4.47	 0.0114482	 0.0114473
      4.48	 0.0113342	 0.0113334
      4.49	 0.0112215	 0.0112206
       4.5	 0.0111098	  0.011109
      4.51	 0.0109993	 0.0109985
      4.52	 0.0108898	  0.010889
      4.53	 0.0107815	 0.0107807
      4.54	 0.0106742	 0.0106734
      4.55	 0.0105681	 0.0105672
      4.56	 0.0104628	 0.0104621
      4.57	 0.0103588	  0.010358
      4.58	 0.0102556	 0.0102549
      4.59	 0.0101537	 0.0101529
       4.6	 0.0100525	 0.0100518
      4.61	0.00995265	0.00995182
      4.62	0.00985349	 0.0098528
      4.63	0.00975558	0.00975476
      4.64	0.00965838	 0.0096577
      4.65	0.00956241	 0.0095616
      4.66	0.00946713	0.00946646
      4.67	0.00937307	0.00937227
      4.68	0.00927967	0.00927901
      4.69	0.00918747	0.00918669
       4.7	0.00909592	0.00909528
      4.71	0.00900555	0.00900478
      4.72	0.00891581	0.00891518
      4.73	0.00882724	0.00882647
      4.74	0.00873927	0.00873865
      4.75	0.00865245	 0.0086517
      4.76	0.00856622	0.00856561
      4.77	0.00848113	0.00848038
      4.78	0.00839659	  0.008396
      4.79	 0.0083132	0.00831246
       4.8	0.00823033	0.00822975
      4.81	0.00814859	0.00814786
      4.82	0.00806736	0.00806679
      4.83	0.00798724	0.00798652
      4.84	0.00790761	0.00790705
      4.85	0.00782909	0.00782838
      4.86	0.00775103	0.00775048
      4.87	0.00767407	0.00767337
      4.88	0.00759755	0.00759701
      4.89	0.00752212	0.00752142
       4.9	0.00744711	0.00744658
      4.91	0.00737318	0.00737249
      4.92	0.00729964	0.00729913
      4.93	0.00722718	 0.0072265
      4.94	 0.0071551	 0.0071546
      4.95	0.00708408	0.00708341
      4.96	0.00701342	0.00701293
      4.97	0.00694381	0.00694315
      4.98	0.00687454	0.00687406
      4.99	0.00680632	0.00680566
         5	0.00673842	0.00673795
      5.01	0.00667155	 0.0066709
      5.02	0.00660498	0.00660453
      5.03	0.00653945	0.00653881
      5.04	 0.0064742	0.00647375
      5.05	0.00640997	0.00640933
      5.06	  0.006346	0.00634556
      5.07	0.00628305	0.00628242
      5.08	0.00622034	0.00621991
      5.09	0.00615864	0.00615802
       5.1	0.00609716	0.00609675
      5.11	 0.0060367	0.00603608
      5.12	0.00597643	0.00597602
      5.13	0.00591717	0.00591656
      5.14	0.00585808	0.00585769
      5.15	0.00580001	 0.0057994
      5.16	0.00574208	 0.0057417
      5.17	0.00568517	0.00568457
      5.18	0.00562838	0.00562801
      5.19	 0.0055726	0.00557201
       5.2	0.00551693	0.00551656
      5.21	0.00546226	0.00546167
      5.22	0.00540768	0.00540733
      5.23	0.00535411	0.00535353
      5.24	 0.0053006	0.00530026
      5.25	 0.0052481	0.00524752
      5.26	0.00519564	 0.0051953
      5.27	0.00514418	0.00514361
      5.28	0.00509276	0.00509243
      5.29	0.00504233	0.00504176
       5.3	0.00499191	0.00499159
      5.31	0.00494249	0.00494193
      5.32	0.00489306	0.00489275
      5.33	0.00484463	0.00484407
      5.34	0.00479617	0.00479587
      5.35	0.00474871	0.00474815
      5.36	0.00470119	0.00470091
      5.37	0.00465468	0.00465413
      5.38	 0.0046081	0.00460782
      5.39	0.00456252	0.00456197
       5.4	0.00451685	0.00451658
      5.41	0.00447218	0.00447164
      5.42	0.00442741	0.00442715
      5.43	0.00438364	 0.0043831
      5.44	0.00433973	0.00433948
      5.45	0.00429684	 0.0042963
      5.46	 0.0042538	0.00425356
      5.47	0.00421176	0.00421123
      5.48	0.00416956	0.00416933
      5.49	0.00412837	0.00412784
       5.5	0.00408699	0.00408677
      5.51	0.00404663	0.00404611
      5.52	0.00400606	0.00400585
      5.53	0.00396651	0.00396599
      5.54	0.00392673	0.00392653
      5.55	0.00388798	0.00388746
      5.56	0.00384897	0.00384878
      5.57	  0.003811	0.00381048
      5.58	0.00377275	0.00377257
      5.59	0.00373554	0.00373503
       5.6	0.00369804	0.00369786
      5.61	0.00366158	0.00366107
      5.62	0.00362481	0.00362464
      5.63	0.00358909	0.00358858
      5.64	0.00355303	0.00355287
      5.65	0.00351803	0.00351752
      5.66	0.00348267	0.00348252
      5.67	0.00344837	0.00344787
      5.68	 0.0034137	0.00341356
      5.69	 0.0033801	0.00337959
       5.7	 0.0033461	0.00334597
      5.71	0.00331318	0.00331267
      5.72	0.00327983	0.00327971
      5.73	0.00324758	0.00324708
      5.74	0.00321488	0.00321477
      5.75	0.00318328	0.00318278
      5.76	0.00315122	0.00315111
      5.77	0.00312026	0.00311976
      5.78	0.00308881	0.00308872
      5.79	0.00305848	0.00305798
       5.8	0.00302764	0.00302755
      5.81	0.00299793	0.00299743
      5.82	0.00296768	0.00296761
      5.83	0.00293858	0.00293808
      5.84	0.00290891	0.00290884
      5.85	 0.0028804	 0.0028799
      5.86	 0.0028513	0.00285124
      5.87	0.00282337	0.00282287
      5.88	0.00279484	0.00279479
      5.89	0.00276747	0.00276698
       5.9	0.00273949	0.00273944
      5.91	0.00271268	0.00271219
      5.92	0.00268523	 0.0026852
      5.93	0.00265898	0.00265848
      5.94	0.00263205	0.00263203
      5.95	0.00260634	0.00260584
      5.96	0.00257993	0.00257991
      5.97	0.00255474	0.00255424
      5.98	0.00252883	0.00252883
      5.99	0.00250416	0.00250366
         6	0.00247875	0.00247875
      6.01	0.00245459	0.00245409
      6.02	0.00242966	0.00242967
      6.03	  0.002406	0.00240549
      6.04	0.00238154	0.00238156
      6.05	0.00235836	0.00235786
      6.06	0.00233437	 0.0023344
      6.07	0.00231168	0.00231117
      6.08	0.00228814	0.00228818
      6.09	0.00226591	0.00226541
       6.1	0.00224282	0.00224287
      6.11	0.00222106	0.00222055
      6.12	 0.0021984	0.00219846
      6.13	0.00217709	0.00217658
      6.14	0.00215485	0.00215492
      6.15	0.00213399	0.00213348
      6.16	0.00211217	0.00211225
      6.17	0.00209175	0.00209124
      6.18	0.00207034	0.00207043
      6.19	0.00205034	0.00204983
       6.2	0.00202933	0.00202943
      6.21	0.00200976	0.00200924
      6.22	0.00198914	0.00198925
      6.23	0.00196997	0.00196945
      6.24	0.00194974	0.00194986
      6.25	0.00193098	0.00193045
      6.26	0.00191112	0.00191125
      6.27	0.00189276	0.00189223
      6.28	0.00187326	 0.0018734
      6.29	0.00185529	0.00185476
       6.3	0.00183616	 0.0018363
      6.31	0.00181857	0.00181803
      6.32	0.00179979	0.00179994
      6.33	0.00178257	0.00178203
      6.34	0.00176413	 0.0017643
      6.35	0.00174729	0.00174675
      6.36	0.00172919	0.00172937
      6.37	0.00171271	0.00171216
      6.38	0.00169493	0.00169512
      6.39	0.00167881	0.00167826
       6.4	0.00166136	0.00166156
      6.41	0.00164558	0.00164502
      6.42	0.00162845	0.00162866
      6.43	0.00161301	0.00161245
      6.44	0.00159619	0.00159641
      6.45	0.00158109	0.00158052
      6.46	0.00156456	 0.0015648
      6.47	 0.0015498	0.00154923
      6.48	0.00153357	0.00153381
      6.49	0.00151912	0.00151855
       6.5	0.00150319	0.00150344
      6.51	0.00148906	0.00148848
      6.52	0.00147341	0.00147367
      6.53	0.00145959	0.00145901
      6.54	0.00144421	0.00144449
      6.55	0.00143071	0.00143012
      6.56	 0.0014156	0.00141589
      6.57	 0.0014024	 0.0014018
      6.58	0.00138755	0.00138785
      6.59	0.00137465	0.00137404
       6.6	0.00136006	0.00136037
      6.61	0.00134744	0.00134683
      6.62	0.00133311	0.00133343
      6.63	0.00132078	0.00132016
      6.64	0.00130669	0.00130703
      6.65	0.00129465	0.00129402
      6.66	 0.0012808	0.00128115
      6.67	0.00126903	 0.0012684
      6.68	0.00125542	0.00125578
      6.69	0.00124392	0.00124328
       6.7	0.00123054	0.00123091
      6.71	0.00121931	0.00121866
      6.72	0.00120616	0.00120654
      6.73	0.00119519	0.00119453
      6.74	0.00118225	0.00118265
      6.75	0.00117155	0.00117088
      6.76	0.00115882	0.00115923
      6.77	0.00114837	0.00114769
      6.78	0.00113585	0.00113627
      6.79	0.00112565	0.00112497
       6.8	0.00111334	0.00111378
      6.81	0.00110338	0.00110269
      6.82	0.00109127	0.00109172
      6.83	0.00108156	0.00108086
      6.84	0.00106964	 0.0010701
      6.85	0.00106017	0.00105946
      6.86	0.00104844	0.00104891
      6.87	 0.0010392	0.00103848
      6.88	0.00102765	0.00102814
      6.89	0.00101864	0.00101791
       6.9	0.00100728	0.00100779
      6.91	0.000998499	0.000997758
      6.92	0.000987311	0.00098783
      6.93	0.000978753	0.000978001
      6.94	0.000967736	0.00096827
      6.95	0.000959398	0.000958635
      6.96	0.000948548	0.000949097
      6.97	0.000940427	0.000939653
      6.98	0.00092974	0.000930303
      6.99	0.000921832	0.000921047
         7	0.000911303	0.000911882
      7.01	0.000903606	0.000902809
      7.02	0.000893231	0.000893825
      7.03	0.000885742	0.000884932
      7.04	0.000875516	0.000876127
      7.05	0.000868231	0.000867409
      7.06	0.000858152	0.000858778
      7.07	0.000851068	0.000850233
      7.08	0.00084113	0.000841773
      7.09	0.000834246	0.000833397
       7.1	0.000824445	0.000825105
      7.11	0.000817757	0.000816895
      7.12	0.00080809	0.000808767
      7.13	0.000801595	0.000800719
      7.14	0.000792058	0.000792752
      7.15	0.000785754	0.000784864
      7.16	0.000776343	0.000777055
      7.17	0.000770227	0.000769323
      7.18	0.000760939	0.000761668
      7.19	0.000755008	0.000754089
       7.2	0.000745838	0.000746586
      7.21	0.000740091	0.000739157
      7.22	0.000731037	0.000731802
      7.23	0.000725471	0.000724521
      7.24	0.000716527	0.000717312
      7.25	0.00071114	0.000710174
      7.26	0.000702304	0.000703108
      7.27	0.000697094	0.000696112
      7.28	0.000688363	0.000689186
      7.29	0.000683327	0.000682328
       7.3	0.000674696	0.000675539
      7.31	0.000669833	0.000668817
      7.32	0.000661299	0.000662162
      7.33	0.000656607	0.000655574
      7.34	0.000648167	0.000649051
      7.35	0.000643643	0.000642592
      7.36	0.000635294	0.000636198
      7.37	0.000630938	0.000629868
      7.38	0.000622676	0.000623601
      7.39	0.000618484	0.000617396
       7.4	0.000610306	0.000611253
      7.41	0.000606278	0.000605171
      7.42	0.00059818	0.000599149
      7.43	0.000594314	0.000593188
      7.44	0.000586294	0.000587285
      7.45	0.000582588	0.000581442
      7.46	0.000574642	0.000575656
      7.47	0.000571096	0.000569928
      7.48	0.00056322	0.000564257
      7.49	0.000559831	0.000558643
       7.5	0.000552024	0.000553084
      7.51	0.000548791	0.000547581
      7.52	0.000541048	0.000542133
      7.53	0.00053797	0.000536738
      7.54	0.000530289	0.000531398
      7.55	0.000527364	0.00052611
      7.56	0.000519741	0.000520875
      7.57	0.000516969	0.000515692
      7.58	0.000509402	0.000510561
      7.59	0.000506781	0.000505481
       7.6	0.000499266	0.000500451
      7.61	0.000496796	0.000495472
      7.62	0.00048933	0.000490542
      7.63	0.000487009	0.000485661
      7.64	0.00047959	0.000480828
      7.65	0.000477417	0.000476044
      7.66	0.000470042	0.000471307
      7.67	0.000468017	0.000466618
      7.68	0.000460681	0.000461975
      7.69	0.000458803	0.000457378
       7.7	0.000451505	0.000452827
      7.71	0.000449773	0.000448321
      7.72	0.00044251	0.000443861
      7.73	0.000440923	0.000439444
      7.74	0.000433691	0.000435072
      7.75	0.000432249	0.000430743
      7.76	0.000425047	0.000426457
      7.77	0.000423748	0.000422213
      7.78	0.000416572	0.000418012
      7.79	0.000415416	0.000413853
       7.8	0.000408263	0.000409735
      7.81	0.000407251	0.000405658
      7.82	0.000400118	0.000401622
      7.83	0.000399249	0.000397625
      7.84	0.000392133	0.000393669
      7.85	0.000391406	0.000389752
      7.86	0.000384305	0.000385874
      7.87	0.00038372	0.000382034
      7.88	0.000376631	0.000378233
      7.89	0.000376187	0.00037447
       7.9	0.000369107	0.000370744
      7.91	0.000368805	0.000367055
      7.92	0.000361731	0.000363402
      7.93	0.000361571	0.000359786
      7.94	0.000354499	0.000356206
      7.95	0.000354481	0.000352662
      7.96	0.00034741	0.000349153
